item_pedido_id,pedido_id,produto_id,quantidade,valor_unitario,desconto,custo_produto
1331,822,81,3,1867.35,0.0,1083.79
1332,823,66,1,44.39,0.0,27.87
1333,823,16,2,568.35,0.0,303.82
1334,824,137,5,1046.25,691.18,517.86
1335,825,42,5,275.79,0.0,193.08
1336,825,109,4,137.41,0.0,101.71
1337,826,44,3,1133.78,0.0,558.31
1338,827,27,1,1540.8,0.0,825.81
1339,828,179,1,1024.91,0.0,525.28
1340,829,130,3,1026.46,0.0,684.18
1341,830,31,2,1427.76,0.0,677.02
1342,831,46,2,1450.83,621.34,811.15
1343,831,3,4,1836.27,0.0,1338.35
1344,832,138,2,1358.21,0.0,571.38
1345,833,191,3,449.7,0.0,329.73
1346,834,87,1,1665.43,0.0,1319.95
1347,835,87,2,1665.43,0.0,1319.95
1348,836,163,1,1692.17,0.0,1235.37
1349,837,111,2,1093.39,0.0,870.98
1350,838,127,5,274.15,0.0,190.98
1351,838,122,5,1533.34,0.0,1213.91
1352,839,132,2,481.94,0.0,268.63
1353,840,151,4,1890.0,0.0,1450.48
1354,841,81,5,1867.35,0.0,1083.79
1355,842,9,2,703.35,0.0,545.99
1356,842,181,5,1918.34,0.0,1274.22
1357,843,4,3,485.08,0.0,276.4
1358,844,114,1,550.74,0.0,398.76
1359,844,64,1,834.47,0.0,553.62
1360,844,70,2,79.77,0.0,59.42
1361,845,2,4,837.19,0.0,642.75
1362,845,180,1,376.07,81.18,239.65
1363,846,189,5,1012.17,0.0,623.86
1364,847,189,2,1012.17,0.0,623.86
1365,848,152,5,74.94,0.0,48.99
1366,848,157,3,1462.71,941.87,1110.42
1367,848,127,3,274.15,0.0,190.98
1368,849,59,1,645.21,0.0,375.76
1369,850,136,3,1135.94,0.0,531.16
1370,850,85,3,1568.21,0.0,639.21
1371,850,50,5,1959.37,0.0,1210.65
1372,850,163,5,1692.17,0.0,1235.37
1373,851,57,4,1697.7,0.0,1322.44
1374,852,30,1,728.37,0.0,348.68
1375,852,6,4,210.87,0.0,118.71
1376,852,30,4,728.37,0.0,348.68
1377,853,120,1,533.02,0.0,285.23
1378,853,183,5,1244.16,0.0,704.79
1379,854,198,3,975.1,0.0,592.6
1380,855,13,1,1576.56,0.0,1214.72
1381,856,19,3,1244.37,0.0,689.09
1382,857,197,5,26.75,0.0,19.26
1383,857,173,4,690.68,525.77,376.23
1384,858,36,1,631.0,107.44,410.1
1385,858,197,5,26.75,0.0,19.26
1386,859,193,4,1286.49,0.0,650.46
1387,859,176,1,193.11,0.0,115.54
1388,859,17,4,1907.09,0.0,917.64
1389,860,78,1,1120.7,0.0,587.05
1390,860,6,5,210.87,0.0,118.71
1391,861,58,2,963.9,0.0,662.4
1392,862,132,5,481.94,0.0,268.63
1393,862,172,1,368.33,0.0,227.04
1394,862,95,1,569.34,0.0,363.07
1395,862,151,1,1890.0,0.0,1450.48
1396,863,101,1,1731.99,0.0,764.96
1397,864,182,3,205.62,0.0,146.11
1398,864,100,4,21.34,0.0,9.5
1399,865,47,2,80.37,0.0,55.36
1400,865,108,5,380.52,0.0,185.67
1401,866,200,5,339.29,0.0,230.5
1402,867,112,1,1079.04,0.0,485.89
1403,867,197,5,26.75,0.0,19.26
1404,868,23,5,1754.74,0.0,904.77
1405,869,194,4,1708.15,0.0,1328.97
1406,869,82,1,348.59,0.0,233.79
1407,869,102,5,1321.27,0.0,743.25
1408,870,86,5,1418.96,0.0,1031.96
1409,870,63,5,1905.36,0.0,1490.14
1410,870,49,3,1454.6,0.0,796.35
1411,871,164,5,855.87,0.0,415.6
1412,872,122,1,1533.34,0.0,1213.91
1413,872,90,4,1137.0,0.0,867.42
1414,873,180,2,376.07,0.0,239.65
1415,874,54,4,356.37,0.0,178.42
1416,875,70,1,79.77,0.0,59.42
1417,876,32,1,821.57,0.0,594.11
1418,876,167,2,1624.5,0.0,1151.26
1419,877,79,3,761.85,0.0,305.66
1420,877,88,1,787.49,0.0,617.53
1421,878,121,4,1324.35,0.0,933.03
1422,878,200,2,339.29,116.42,230.5
1423,879,115,1,1403.72,0.0,946.66
1424,880,29,5,212.82,0.0,167.38
1425,881,55,2,1625.56,0.0,1084.23
1426,881,197,5,26.75,0.0,19.26
1427,882,74,4,161.49,0.0,100.7
1428,882,130,5,1026.46,0.0,684.18
1429,883,22,3,1656.33,0.0,974.93
1430,884,102,1,1321.27,0.0,743.25
1431,885,176,2,193.11,0.0,115.54
1432,885,74,3,161.49,0.0,100.7
1433,886,100,2,21.34,0.0,9.5
1434,886,139,1,724.92,0.0,563.55
1435,887,153,2,1917.53,0.0,1273.36
1436,888,44,2,1133.78,0.0,558.31
1437,889,43,5,1301.52,0.0,968.32
1438,890,103,1,1779.65,0.0,828.81
1439,891,15,2,206.2,0.0,89.41
1440,891,165,5,1679.14,0.0,729.8
1441,891,119,5,1743.46,0.0,764.22
1442,892,65,3,1085.86,574.91,563.07
1443,892,161,3,1724.47,0.0,735.43
1444,893,41,5,402.84,0.0,311.35
1445,894,112,5,1079.04,0.0,485.89
1446,895,147,5,1448.67,0.0,1074.13
1447,896,53,2,1759.36,0.0,784.62
1448,897,51,5,916.53,0.0,622.22
1449,898,116,5,1825.64,0.0,1227.86
1450,899,6,5,210.87,0.0,118.71
1451,900,76,2,1342.28,0.0,833.02
1452,901,32,4,821.57,769.37,594.11
1453,902,48,4,94.01,0.0,39.69
1454,903,135,5,336.54,0.0,262.1
1455,904,94,5,1824.03,0.0,1151.49
1456,904,130,4,1026.46,0.0,684.18
1457,905,176,3,193.11,0.0,115.54
1458,905,5,5,1814.77,0.0,879.14
1459,906,27,4,1540.8,0.0,825.81
1460,906,1,1,940.68,0.0,693.18
1461,906,148,3,279.67,48.81,165.89
1462,907,136,3,1135.94,0.0,531.16
1463,907,23,5,1754.74,0.0,904.77
1464,908,163,5,1692.17,1514.18,1235.37
1465,908,112,2,1079.04,0.0,485.89
1466,908,189,4,1012.17,0.0,623.86
1467,908,165,1,1679.14,260.22,729.8
1468,909,18,1,1640.19,0.0,682.92
1469,910,17,2,1907.09,0.0,917.64
1470,910,197,5,26.75,29.63,19.26
1471,911,183,2,1244.16,0.0,704.79
1472,912,156,2,1666.63,0.0,1009.57
1473,913,161,3,1724.47,0.0,735.43
1474,914,24,1,230.86,0.0,152.2
1475,914,99,2,1468.4,0.0,680.95
1476,915,197,1,26.75,0.0,19.26
1477,915,43,1,1301.52,0.0,968.32
1478,915,172,1,368.33,70.81,227.04
1479,916,8,2,1132.93,0.0,657.5
1480,917,38,3,1159.87,0.0,652.51
1481,918,167,4,1624.5,0.0,1151.26
1482,918,90,3,1137.0,0.0,867.42
1483,919,31,4,1427.76,0.0,677.02
1484,920,28,3,1272.35,0.0,527.11
1485,921,7,3,1075.18,0.0,590.15
1486,922,77,3,229.07,65.58,129.11
1487,923,177,3,1162.25,0.0,785.93
1488,924,87,1,1665.43,0.0,1319.95
1489,925,173,4,690.68,0.0,376.23
1490,926,133,4,1117.69,0.0,811.11
1491,926,93,5,713.59,0.0,539.18
1492,927,119,5,1743.46,0.0,764.22
1493,928,108,1,380.52,0.0,185.67
1494,929,23,2,1754.74,0.0,904.77
1495,930,72,5,1578.05,0.0,673.47
1496,931,114,5,550.74,0.0,398.76
1497,932,154,3,727.78,438.7,498.54
1498,932,103,5,1779.65,1587.37,828.81
1499,933,129,5,362.84,0.0,214.96
1500,934,101,3,1731.99,0.0,764.96
1501,935,107,1,1997.25,0.0,1191.75
1502,936,99,1,1468.4,0.0,680.95
1503,937,167,2,1624.5,0.0,1151.26
1504,938,146,2,102.77,0.0,65.08
1505,939,35,3,965.01,0.0,596.86
1506,939,128,1,669.04,0.0,385.97
1507,939,51,2,916.53,0.0,622.22
1508,940,95,3,569.34,0.0,363.07
1509,941,160,3,1301.86,0.0,988.45
1510,942,106,3,1387.22,0.0,988.49
1511,943,112,1,1079.04,0.0,485.89
1512,944,126,3,258.32,145.57,135.69
1513,945,28,1,1272.35,0.0,527.11
1514,946,102,2,1321.27,0.0,743.25
1515,947,117,2,1115.53,0.0,837.06
1516,948,20,2,923.5,0.0,524.66
1517,948,99,1,1468.4,243.26,680.95
1518,949,36,5,631.0,0.0,410.1
1519,949,32,1,821.57,0.0,594.11
1520,950,38,5,1159.87,0.0,652.51
1521,950,182,5,205.62,0.0,146.11
1522,950,125,2,869.45,0.0,500.76
1523,951,92,3,278.56,0.0,154.3
1524,952,94,5,1824.03,0.0,1151.49
1525,952,75,3,138.5,0.0,97.82
1526,953,148,3,279.67,0.0,165.89
1527,954,126,5,258.32,0.0,135.69
1528,954,124,3,143.66,0.0,100.67
1529,955,97,4,67.78,0.0,43.85
1530,956,157,2,1462.71,0.0,1110.42
1531,957,10,2,1851.92,0.0,804.04
1532,958,45,3,1427.63,0.0,649.18
1533,959,183,1,1244.16,0.0,704.79
1534,959,134,2,1107.87,0.0,856.66
1535,960,154,3,727.78,0.0,498.54
1536,961,110,4,370.66,0.0,261.98
1537,962,120,2,533.02,0.0,285.23
1538,963,68,1,1964.1,0.0,1434.5
1539,963,5,4,1814.77,0.0,879.14
1540,964,64,2,834.47,0.0,553.62
1541,964,172,2,368.33,0.0,227.04
1542,965,10,3,1851.92,1379.22,804.04
1543,966,130,2,1026.46,0.0,684.18
1544,967,133,4,1117.69,0.0,811.11
1545,968,164,4,855.87,0.0,415.6
1546,969,181,2,1918.34,264.72,1274.22
1547,970,137,4,1046.25,0.0,517.86
1548,970,141,1,803.29,0.0,419.39
1549,970,79,4,761.85,0.0,305.66
1550,971,106,2,1387.22,0.0,988.49
1551,971,168,3,1383.69,0.0,772.94
1552,972,53,3,1759.36,587.11,784.62
1553,973,62,5,244.61,0.0,172.23
1554,974,32,5,821.57,0.0,594.11
1555,975,129,1,362.84,52.97,214.96
1556,975,111,1,1093.39,260.33,870.98
1557,975,28,3,1272.35,0.0,527.11
1558,976,167,1,1624.5,0.0,1151.26
1559,976,74,1,161.49,0.0,100.7
1560,977,139,5,724.92,662.02,563.55
1561,978,69,4,773.25,0.0,527.62
1562,979,12,2,189.4,0.0,115.44
1563,979,130,3,1026.46,0.0,684.18
1564,979,195,5,1262.73,0.0,998.94
1565,980,83,5,1632.46,0.0,1273.19
1566,981,150,5,273.99,0.0,205.97
1567,981,97,4,67.78,0.0,43.85
1568,982,186,3,283.97,0.0,121.34
1569,983,107,2,1997.25,0.0,1191.75
1570,984,151,3,1890.0,0.0,1450.48
1571,985,124,3,143.66,33.93,100.67
1572,985,165,1,1679.14,0.0,729.8
1573,985,20,2,923.5,0.0,524.66
1574,986,154,2,727.78,0.0,498.54
1575,986,134,2,1107.87,0.0,856.66
1576,987,131,2,1070.65,0.0,464.75
1577,988,39,2,1123.5,297.38,845.6
1578,988,167,4,1624.5,0.0,1151.26
1579,988,76,3,1342.28,0.0,833.02
1580,989,199,3,974.73,0.0,667.3
1581,989,198,3,975.1,0.0,592.6
1582,990,109,3,137.41,0.0,101.71
1583,991,101,5,1731.99,0.0,764.96
1584,991,42,5,275.79,0.0,193.08
1585,992,97,4,67.78,0.0,43.85
1586,993,37,4,1546.53,0.0,654.92
1587,994,105,3,1693.14,0.0,1118.35
1588,995,194,1,1708.15,0.0,1328.97
1589,996,45,1,1427.63,0.0,649.18
1590,997,44,1,1133.78,80.38,558.31
1591,997,179,3,1024.91,0.0,525.28
1592,998,57,4,1697.7,0.0,1322.44
1593,998,82,5,348.59,0.0,233.79
1594,999,44,5,1133.78,0.0,558.31
1595,1000,26,4,1350.64,0.0,734.78
1596,1000,98,1,1870.96,0.0,830.29
1597,1001,153,1,1917.53,0.0,1273.36
1598,1002,84,3,1367.58,0.0,557.96
1599,1003,140,4,1641.32,0.0,878.94
1600,1003,60,3,244.05,0.0,172.59
1601,1003,81,1,1867.35,0.0,1083.79
1602,1004,139,5,724.92,0.0,563.55
1603,1005,170,4,799.03,0.0,458.9
1604,1005,114,1,550.74,0.0,398.76
1605,1006,20,4,923.5,0.0,524.66
1606,1007,107,5,1997.25,2011.15,1191.75
1607,1008,61,5,1721.54,0.0,1234.25
1608,1009,165,5,1679.14,0.0,729.8
1609,1010,73,3,375.74,0.0,185.09
1610,1011,27,5,1540.8,0.0,825.81
1611,1012,47,1,80.37,0.0,55.36
1612,1013,85,5,1568.21,0.0,639.21
1613,1013,170,1,799.03,0.0,458.9
1614,1014,57,2,1697.7,0.0,1322.44
1615,1015,32,4,821.57,0.0,594.11
1616,1015,175,4,124.17,0.0,66.58
1617,1016,167,4,1624.5,0.0,1151.26
1618,1017,131,4,1070.65,0.0,464.75
1619,1018,25,2,1780.3,0.0,921.25
1620,1018,19,5,1244.37,0.0,689.09
1621,1018,173,1,690.68,0.0,376.23
1622,1018,105,4,1693.14,0.0,1118.35
1623,1019,164,4,855.87,268.73,415.6
1624,1019,105,3,1693.14,0.0,1118.35
1625,1020,91,4,1145.97,0.0,864.29
1626,1021,172,3,368.33,0.0,227.04
1627,1021,172,2,368.33,0.0,227.04
1628,1022,150,4,273.99,0.0,205.97
1629,1022,79,5,761.85,0.0,305.66
1630,1023,87,4,1665.43,0.0,1319.95
1631,1023,10,2,1851.92,0.0,804.04
1632,1024,43,1,1301.52,0.0,968.32
1633,1025,113,2,241.55,0.0,119.77
1634,1026,67,2,44.24,0.0,32.1
1635,1026,91,2,1145.97,0.0,864.29
1636,1027,120,3,533.02,0.0,285.23
1637,1027,121,4,1324.35,0.0,933.03
1638,1028,96,3,1599.38,0.0,1029.16
1639,1029,134,2,1107.87,0.0,856.66
1640,1029,93,5,713.59,0.0,539.18
1641,1029,30,2,728.37,0.0,348.68
1642,1030,138,1,1358.21,0.0,571.38
1643,1031,133,4,1117.69,0.0,811.11
1644,1032,176,4,193.11,0.0,115.54
1645,1032,164,5,855.87,571.74,415.6
1646,1033,19,4,1244.37,0.0,689.09
1647,1034,93,4,713.59,0.0,539.18
1648,1035,164,2,855.87,0.0,415.6
1649,1036,69,4,773.25,0.0,527.62
1650,1037,110,3,370.66,151.57,261.98
1651,1038,122,3,1533.34,0.0,1213.91
1652,1039,146,5,102.77,0.0,65.08
1653,1040,134,1,1107.87,0.0,856.66
1654,1040,145,1,315.99,0.0,252.57
1655,1041,61,1,1721.54,0.0,1234.25
1656,1042,92,5,278.56,0.0,154.3
1657,1043,100,2,21.34,0.0,9.5
1658,1044,135,5,336.54,0.0,262.1
1659,1045,83,1,1632.46,0.0,1273.19
1660,1046,105,5,1693.14,0.0,1118.35
1661,1047,192,4,1394.96,0.0,701.33
1662,1047,156,2,1666.63,0.0,1009.57
1663,1048,145,5,315.99,151.17,252.57
1664,1049,195,4,1262.73,0.0,998.94
1665,1049,102,2,1321.27,0.0,743.25
1666,1049,178,5,313.08,0.0,218.93
1667,1050,4,2,485.08,0.0,276.4
1668,1050,111,5,1093.39,0.0,870.98
1669,1050,155,2,514.03,0.0,246.82
1670,1051,62,4,244.61,0.0,172.23
1671,1051,139,4,724.92,0.0,563.55
1672,1052,75,3,138.5,0.0,97.82
1673,1052,85,1,1568.21,0.0,639.21
1674,1053,21,1,1550.37,0.0,740.39
1675,1054,20,4,923.5,0.0,524.66
1676,1055,26,5,1350.64,0.0,734.78
1677,1056,40,1,497.75,0.0,212.91
1678,1057,156,4,1666.63,0.0,1009.57
1679,1058,73,4,375.74,0.0,185.09
1680,1059,75,1,138.5,0.0,97.82
1681,1060,97,1,67.78,0.0,43.85
1682,1061,83,1,1632.46,0.0,1273.19
1683,1062,147,5,1448.67,0.0,1074.13
1684,1062,45,1,1427.63,0.0,649.18
1685,1063,177,3,1162.25,0.0,785.93
1686,1063,114,5,550.74,0.0,398.76
1687,1063,24,5,230.86,0.0,152.2
1688,1064,68,4,1964.1,0.0,1434.5
1689,1065,115,4,1403.72,1231.4,946.66
1690,1066,87,4,1665.43,0.0,1319.95
1691,1067,20,4,923.5,0.0,524.66
1692,1068,153,2,1917.53,0.0,1273.36
1693,1068,21,3,1550.37,971.96,740.39
1694,1069,85,3,1568.21,0.0,639.21
1695,1069,158,3,780.16,215.93,574.57
1696,1070,27,2,1540.8,0.0,825.81
1697,1071,94,3,1824.03,0.0,1151.49
1698,1071,58,2,963.9,0.0,662.4
1699,1072,103,2,1779.65,0.0,828.81
1700,1073,158,2,780.16,0.0,574.57
1701,1074,75,3,138.5,0.0,97.82
1702,1074,109,3,137.41,39.6,101.71
1703,1075,11,5,443.59,0.0,309.23
1704,1075,115,1,1403.72,0.0,946.66
1705,1076,5,5,1814.77,0.0,879.14
1706,1077,137,4,1046.25,0.0,517.86
1707,1077,128,3,669.04,0.0,385.97
1708,1077,58,4,963.9,0.0,662.4
1709,1077,64,3,834.47,0.0,553.62
1710,1078,75,5,138.5,0.0,97.82
1711,1079,67,3,44.24,0.0,32.1
1712,1080,184,5,434.04,0.0,273.06
1713,1081,39,4,1123.5,0.0,845.6
1714,1082,71,5,1279.98,0.0,766.22
1715,1082,97,5,67.78,0.0,43.85
1716,1083,197,1,26.75,0.0,19.26
1717,1083,126,3,258.32,0.0,135.69
1718,1084,167,2,1624.5,0.0,1151.26
1719,1085,11,3,443.59,0.0,309.23
1720,1085,57,5,1697.7,0.0,1322.44
1721,1086,173,3,690.68,0.0,376.23
1722,1087,191,2,449.7,0.0,329.73
1723,1087,66,2,44.39,11.12,27.87
1724,1088,140,4,1641.32,0.0,878.94
1725,1089,86,3,1418.96,0.0,1031.96
1726,1090,9,2,703.35,0.0,545.99
1727,1091,78,4,1120.7,0.0,587.05
1728,1091,128,1,669.04,0.0,385.97
1729,1091,95,4,569.34,0.0,363.07
1730,1092,139,5,724.92,0.0,563.55
1731,1093,194,5,1708.15,0.0,1328.97
1732,1094,64,4,834.47,0.0,553.62
1733,1095,128,2,669.04,0.0,385.97
1734,1096,123,3,1833.93,0.0,748.85
1735,1097,7,1,1075.18,0.0,590.15
1736,1097,6,3,210.87,0.0,118.71
1737,1098,186,3,283.97,0.0,121.34
1738,1098,85,5,1568.21,0.0,639.21
1739,1099,88,2,787.49,0.0,617.53
1740,1100,54,4,356.37,198.63,178.42
1741,1101,145,3,315.99,0.0,252.57
1742,1101,165,5,1679.14,0.0,729.8
1743,1101,163,1,1692.17,0.0,1235.37
1744,1102,22,4,1656.33,0.0,974.93
1745,1103,60,5,244.05,0.0,172.59
1746,1103,28,2,1272.35,0.0,527.11
1747,1104,77,5,229.07,0.0,129.11
1748,1104,144,1,600.21,0.0,262.77
1749,1104,72,2,1578.05,0.0,673.47
1750,1104,53,5,1759.36,0.0,784.62
1751,1105,39,5,1123.5,0.0,845.6
1752,1106,179,5,1024.91,0.0,525.28
1753,1106,76,1,1342.28,0.0,833.02
1754,1107,45,5,1427.63,0.0,649.18
1755,1108,101,2,1731.99,0.0,764.96
1756,1108,103,4,1779.65,0.0,828.81
1757,1108,192,2,1394.96,0.0,701.33
1758,1108,119,1,1743.46,0.0,764.22
1759,1109,53,4,1759.36,0.0,784.62
1760,1110,179,5,1024.91,0.0,525.28
1761,1111,126,1,258.32,20.8,135.69
1762,1111,59,3,645.21,0.0,375.76
1763,1112,94,4,1824.03,0.0,1151.49
1764,1113,127,2,274.15,0.0,190.98
1765,1114,177,2,1162.25,0.0,785.93
1766,1114,40,1,497.75,0.0,212.91
1767,1114,128,2,669.04,0.0,385.97
1768,1115,87,3,1665.43,0.0,1319.95
1769,1115,99,5,1468.4,0.0,680.95
1770,1116,110,5,370.66,0.0,261.98
1771,1117,50,1,1959.37,0.0,1210.65
1772,1117,196,4,1789.23,0.0,1274.42
1773,1118,103,5,1779.65,0.0,828.81
1774,1119,35,1,965.01,0.0,596.86
1775,1120,133,1,1117.69,0.0,811.11
1776,1121,87,4,1665.43,0.0,1319.95
1777,1121,57,1,1697.7,0.0,1322.44
1778,1122,29,3,212.82,0.0,167.38
1779,1123,58,4,963.9,0.0,662.4
1780,1124,90,2,1137.0,0.0,867.42
1781,1124,52,4,758.6,0.0,349.5
1782,1125,140,3,1641.32,0.0,878.94
1783,1125,19,2,1244.37,0.0,689.09
1784,1126,171,5,964.56,0.0,672.88
1785,1126,95,5,569.34,0.0,363.07
1786,1126,148,4,279.67,0.0,165.89
1787,1127,116,2,1825.64,0.0,1227.86
1788,1127,146,5,102.77,0.0,65.08
1789,1128,41,4,402.84,0.0,311.35
1790,1128,179,2,1024.91,0.0,525.28
1791,1129,119,5,1743.46,0.0,764.22
1792,1129,41,2,402.84,0.0,311.35
1793,1130,59,5,645.21,596.57,375.76
1794,1131,130,5,1026.46,0.0,684.18
1795,1132,127,5,274.15,0.0,190.98
1796,1132,87,2,1665.43,0.0,1319.95
1797,1132,108,2,380.52,0.0,185.67
1798,1133,44,4,1133.78,0.0,558.31
1799,1134,76,2,1342.28,0.0,833.02
1800,1134,164,4,855.87,0.0,415.6
1801,1135,65,3,1085.86,695.66,563.07
1802,1135,80,1,1838.71,0.0,1403.47
1803,1136,176,1,193.11,0.0,115.54
1804,1137,143,4,815.94,0.0,462.44
1805,1138,41,4,402.84,0.0,311.35
1806,1139,38,4,1159.87,0.0,652.51
1807,1140,4,3,485.08,0.0,276.4
1808,1141,147,4,1448.67,0.0,1074.13
1809,1141,138,1,1358.21,0.0,571.38
1810,1142,178,4,313.08,0.0,218.93
1811,1142,117,3,1115.53,0.0,837.06
1812,1143,94,3,1824.03,0.0,1151.49
1813,1144,102,2,1321.27,0.0,743.25
1814,1144,110,2,370.66,0.0,261.98
1815,1145,113,1,241.55,0.0,119.77
1816,1145,83,1,1632.46,0.0,1273.19
1817,1145,48,2,94.01,0.0,39.69
1818,1146,179,4,1024.91,0.0,525.28
1819,1146,114,5,550.74,0.0,398.76
1820,1147,15,4,206.2,0.0,89.41
1821,1148,172,2,368.33,0.0,227.04
1822,1148,62,1,244.61,0.0,172.23
1823,1149,8,1,1132.93,0.0,657.5
1824,1150,94,4,1824.03,0.0,1151.49
1825,1151,19,4,1244.37,0.0,689.09
1826,1151,49,2,1454.6,0.0,796.35
1827,1152,46,1,1450.83,0.0,811.15
1828,1152,23,1,1754.74,249.39,904.77
1829,1152,51,3,916.53,0.0,622.22
1830,1153,4,5,485.08,0.0,276.4
1831,1154,91,2,1145.97,0.0,864.29
1832,1154,98,2,1870.96,0.0,830.29
1833,1155,91,2,1145.97,0.0,864.29
1834,1155,108,1,380.52,0.0,185.67
1835,1156,163,2,1692.17,0.0,1235.37
1836,1157,109,1,137.41,0.0,101.71
1837,1158,188,2,1304.63,0.0,906.36
1838,1159,59,5,645.21,499.93,375.76
1839,1160,158,5,780.16,0.0,574.57
1840,1161,18,3,1640.19,0.0,682.92
1841,1161,66,3,44.39,0.0,27.87
1842,1162,69,3,773.25,0.0,527.62
1843,1163,70,3,79.77,43.97,59.42
1844,1164,130,3,1026.46,0.0,684.18
1845,1164,25,4,1780.3,0.0,921.25
1846,1165,151,3,1890.0,0.0,1450.48
1847,1165,150,2,273.99,0.0,205.97
1848,1166,69,1,773.25,187.47,527.62
1849,1166,4,1,485.08,0.0,276.4
1850,1167,115,4,1403.72,0.0,946.66
1851,1167,9,1,703.35,0.0,545.99
1852,1168,6,3,210.87,0.0,118.71
1853,1169,98,4,1870.96,0.0,830.29
1854,1170,1,4,940.68,0.0,693.18
1855,1171,9,5,703.35,647.12,545.99
1856,1171,143,4,815.94,0.0,462.44
1857,1172,154,3,727.78,0.0,498.54
1858,1173,20,2,923.5,0.0,524.66
1859,1173,186,5,283.97,0.0,121.34
1860,1174,117,1,1115.53,0.0,837.06
1861,1174,64,4,834.47,0.0,553.62
1862,1175,170,2,799.03,0.0,458.9
1863,1175,162,3,1313.35,0.0,970.54
1864,1175,159,1,650.97,0.0,303.93
1865,1176,155,2,514.03,0.0,246.82
1866,1177,50,1,1959.37,0.0,1210.65
1867,1177,110,2,370.66,0.0,261.98
1868,1178,39,2,1123.5,0.0,845.6
1869,1178,47,5,80.37,0.0,55.36
1870,1178,86,2,1418.96,0.0,1031.96
1871,1179,129,3,362.84,0.0,214.96
1872,1179,113,4,241.55,0.0,119.77
1873,1179,109,4,137.41,0.0,101.71
1874,1179,130,2,1026.46,256.29,684.18
1875,1180,176,2,193.11,0.0,115.54
1876,1180,185,4,1346.26,0.0,659.71
1877,1181,117,1,1115.53,0.0,837.06
1878,1182,22,3,1656.33,0.0,974.93
1879,1182,142,5,1414.64,0.0,992.95
1880,1183,91,4,1145.97,0.0,864.29
1881,1184,81,1,1867.35,0.0,1083.79
1882,1185,32,2,821.57,0.0,594.11
1883,1186,199,5,974.73,0.0,667.3
1884,1187,163,1,1692.17,0.0,1235.37
1885,1187,91,3,1145.97,0.0,864.29
1886,1188,36,3,631.0,0.0,410.1
1887,1188,181,2,1918.34,0.0,1274.22
1888,1189,24,3,230.86,0.0,152.2
1889,1190,34,4,957.59,0.0,401.31
1890,1191,149,3,1426.18,0.0,1083.22
1891,1191,108,1,380.52,0.0,185.67
1892,1191,188,4,1304.63,570.76,906.36
1893,1192,86,1,1418.96,0.0,1031.96
1894,1193,43,2,1301.52,0.0,968.32
1895,1193,80,5,1838.71,0.0,1403.47
1896,1193,50,5,1959.37,0.0,1210.65
1897,1194,109,5,137.41,0.0,101.71
1898,1195,179,1,1024.91,0.0,525.28
1899,1196,150,1,273.99,0.0,205.97
1900,1197,67,5,44.24,0.0,32.1
1901,1197,44,4,1133.78,0.0,558.31
1902,1198,54,2,356.37,0.0,178.42
1903,1199,131,5,1070.65,0.0,464.75
1904,1200,93,4,713.59,0.0,539.18
1905,1201,9,2,703.35,0.0,545.99
1906,1201,91,1,1145.97,171.29,864.29
1907,1202,93,5,713.59,0.0,539.18
1908,1202,173,2,690.68,0.0,376.23
1909,1203,34,1,957.59,0.0,401.31
1910,1204,188,4,1304.63,0.0,906.36
1911,1205,196,4,1789.23,0.0,1274.42
1912,1205,184,1,434.04,0.0,273.06
1913,1205,145,2,315.99,0.0,252.57
1914,1206,68,4,1964.1,0.0,1434.5
1915,1207,96,2,1599.38,0.0,1029.16
1916,1208,158,3,780.16,0.0,574.57
1917,1209,65,5,1085.86,0.0,563.07
1918,1210,38,4,1159.87,0.0,652.51
1919,1211,71,3,1279.98,0.0,766.22
1920,1212,43,4,1301.52,0.0,968.32
1921,1213,92,2,278.56,0.0,154.3
1922,1213,198,4,975.1,0.0,592.6
1923,1214,173,5,690.68,0.0,376.23
1924,1214,162,3,1313.35,233.33,970.54
1925,1214,63,5,1905.36,0.0,1490.14
1926,1215,45,5,1427.63,0.0,649.18
1927,1216,164,4,855.87,0.0,415.6
1928,1216,159,2,650.97,0.0,303.93
1929,1217,14,1,1299.6,224.37,584.06
1930,1218,177,2,1162.25,448.3,785.93
1931,1218,19,5,1244.37,0.0,689.09
1932,1219,149,4,1426.18,0.0,1083.22
1933,1219,117,1,1115.53,0.0,837.06
1934,1219,2,3,837.19,0.0,642.75
1935,1220,124,5,143.66,0.0,100.67
1936,1221,107,4,1997.25,0.0,1191.75
1937,1222,159,4,650.97,0.0,303.93
1938,1222,56,5,1898.48,0.0,1281.98
1939,1222,114,3,550.74,0.0,398.76
1940,1223,169,2,1294.51,0.0,892.02
1941,1224,187,4,1812.15,0.0,1098.72
1942,1224,75,2,138.5,29.67,97.82
1943,1224,135,2,336.54,0.0,262.1
1944,1225,16,3,568.35,0.0,303.82
1945,1225,113,5,241.55,0.0,119.77
1946,1226,14,4,1299.6,0.0,584.06
1947,1227,81,3,1867.35,0.0,1083.79
1948,1227,102,2,1321.27,0.0,743.25
1949,1228,86,2,1418.96,0.0,1031.96
1950,1229,115,2,1403.72,0.0,946.66
1951,1229,97,2,67.78,0.0,43.85
1952,1230,71,3,1279.98,615.46,766.22
1953,1230,180,5,376.07,0.0,239.65
1954,1231,189,5,1012.17,0.0,623.86
1955,1231,154,3,727.78,0.0,498.54
1956,1231,190,1,211.2,0.0,93.15
